MfgCode|BrandID|PartNo|CodeID|Description|LanguageCode
|JVYD|AH021895511430GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021895511430GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021895511430GB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021895511430GB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021895511430GB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021895511430GB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021895511430HB|DES|Aodhan AH02 18X9.5 5X114.3 ET 30mm Hyper Black with Machined Lip|EN
|JVYD|AH021895511430HB|LAB|Aodhan Wheels|EN
|JVYD|AH021895511430HB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021895511430HB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021895511430HB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021895511430HB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021895511430HB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021895511430HB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH0218955114330SML|DES|Aodhan AH02 18X9.5 5X114.3 ET 30mm Silver with Machined Lip|EN
|JVYD|AH0218955114330SML|LAB|Aodhan Wheels|EN
|JVYD|AH0218955114330SML|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH0218955114330SML|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH0218955114330SML|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH0218955114330SML|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH0218955114330SML|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH0218955114330SML|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021895512035GB|DES|Aodhan AH02 18X9.5 5X120 ET 35mm Gloss Black ( Gold Rivet)|EN
|JVYD|AH021895512035GB|LAB|Aodhan Wheels|EN
|JVYD|AH021895512035GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021895512035GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021895512035GB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021895512035GB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021895512035GB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021895512035GB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021895512035HB|DES|Aodhan AH02 18X9.5 5X120 ET 35mm Hyper Black with Machined Lip|EN
|JVYD|AH021895512035HB|LAB|Aodhan Wheels|EN
|JVYD|AH021895512035HB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021895512035HB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021895512035HB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021895512035HB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021895512035HB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021895512035HB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021895512035SML|DES|Aodhan AH02 18X9.5 5X120 ET 35mm Silver with Machined Lip|EN
|JVYD|AH021895512035SML|LAB|Aodhan Wheels|EN
|JVYD|AH021895512035SML|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021895512035SML|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021895512035SML|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021895512035SML|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021895512035SML|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021895512035SML|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021911511415GB|DES|Aodhan AH02 19X11 5X114.3 ET 15mm Gloss Black ( Gold Rivet)|EN
|JVYD|AH021911511415GB|LAB|Aodhan Wheels|EN
|JVYD|AH021911511415GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021911511415GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021911511415GB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021911511415GB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021911511415GB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021911511415GB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021911511415HB|DES|Aodhan AH02 19X11 5X114.3 ET 15mm Hyper Black with Machined Lip|EN
|JVYD|AH021911511415HB|LAB|Aodhan Wheels|EN
|JVYD|AH021911511415HB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021911511415HB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021911511415HB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021911511415HB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021911511415HB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021911511415HB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021911511422GB|DES|Aodhan AH02 19X11 5X114.3 ET 22mm Gloss Black ( Gold Rivet)|EN
|JVYD|AH021911511422GB|LAB|Aodhan Wheels|EN
|JVYD|AH021911511422GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021911511422GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021911511422GB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021911511422GB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021911511422GB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021911511422GB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021911511422HB|DES|Aodhan AH02 19X11 5X114.3 ET 22mm Hyper Black with Machined Lip|EN
|JVYD|AH021911511422HB|LAB|Aodhan Wheels|EN
|JVYD|AH021911511422HB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021911511422HB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021911511422HB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021911511422HB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021911511422HB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021911511422HB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH0219115114315SML|DES|Aodhan AH02 19X11 5X114.3 ET 15mm Silver with Machined Lip|EN
|JVYD|AH0219115114315SML|LAB|Aodhan Wheels|EN
|JVYD|AH0219115114315SML|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH0219115114315SML|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH0219115114315SML|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH0219115114315SML|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH0219115114315SML|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH0219115114315SML|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH0219115114322SML|DES|Aodhan AH02 19X11 5X114.3 ET 22mm Silver with Machined Lip|EN
|JVYD|AH0219115114322SML|LAB|Aodhan Wheels|EN
|JVYD|AH0219115114322SML|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH0219115114322SML|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH0219115114322SML|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH0219115114322SML|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH0219115114322SML|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH0219115114322SML|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021985511232GB|DES|Aodhan AH02 19X8.5 5X112 ET 32mm Gloss Black With Gold Rivet|EN
|JVYD|AH021985511232GB|LAB|Aodhan Wheels|EN
|JVYD|AH021985511232GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021985511232GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021985511232GB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021985511232GB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021985511232GB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021985511232GB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021985511232HB|DES|Aodhan AH02 19X8.5 5X112 ET 32mm Hyper Black With Machined Lip|EN
|JVYD|AH021985511232HB|LAB|Aodhan Wheels|EN
|JVYD|AH021985511232HB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021985511232HB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021985511232HB|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021985511232HB|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021985511232HB|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021985511232HB|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021985511232SML|DES|Aodhan AH02 19X8.5 5X112 ET 32mm Silver With Machined Lip|EN
|JVYD|AH021985511232SML|LAB|Aodhan Wheels|EN
|JVYD|AH021985511232SML|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021985511232SML|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
|JVYD|AH021985511232SML|FAB|[RACE-INSPIRED STYLING WITH FLUSH-MOUNT CENTER CAP] - A sleek center cap keeps the wheel face clean and contemporary.|EN
|JVYD|AH021985511232SML|FAB|[DUAL PHASE FORGING (DPF) CONSTRUCTION] - Enhances structural strength while keeping weight optimized for driving dynamics.|EN
|JVYD|AH021985511232SML|FAB|[DEEP-DISH LIP] - Adds depth and a bold stance to the vehicle’s appearance.|EN
|JVYD|AH021985511232SML|FAB|[MESH-STYLE MULTI-SPOKE DESIGN] - Classic, intricate spokes that provide a clean yet standout visual profile.|EN
|JVYD|AH021985511435GB|DES|Aodhan AH02 19X8.5 5X114.3 ET 35mm Gloss Black With Gold Rivet|EN
|JVYD|AH021985511435GB|LAB|Aodhan Wheels|EN
|JVYD|AH021985511435GB|MKT|The Aodhan AH02 delivers a timeless mesh-style design enhanced with modern engineering, making it a standout choice for enthusiasts. Featuring an aggressive deep-dish lip and a sleek, multi-spoke aesthetic, it balances refined appearance with performance-oriented design.|EN
|JVYD|AH021985511435GB|FAB|[MULTIPLE FINISH OPTIONS] - Available in gloss black with gold rivets, silver with machined lip, hyper black, and more to suit diverse aesthetic preferences.|EN
